date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:34:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2012:34:59%20GMT	http://www.urbanui.com/bogy/template/demo/vertical-default-light/vendors/icheck/skins/all.css	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/demo/vertical-default-light/vendors/icheck/skins/all.css	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/basic_elements.html)
12:34:59	398/398	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-18e%22	http://www.urbanui.com/bogy/template/js/file-upload.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/file-upload.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/basic_elements.html)
12:35:00	1245/1245	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-4dd%22	http://www.urbanui.com/bogy/template/js/iCheck.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/iCheck.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/basic_elements.html)
12:35:00	1929/1929	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-789%22	http://www.urbanui.com/bogy/template/js/typeahead.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/typeahead.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/basic_elements.html)
12:35:01	237/237	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-ed%22	http://www.urbanui.com/bogy/template/js/select2.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/select2.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/basic_elements.html)
12:35:02	140444/140444	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-2249c%22	http://www.urbanui.com/bogy/template/images/carousel/banner_10.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/carousel/banner_10.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/carousel.html)
12:35:02	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225bf27d21-7918%22	http://www.urbanui.com/bogy/template/vendors/iconfonts/font-awesome/css/font-awesome.min.css	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/iconfonts/font-awesome/css/font-awesome.min.css	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
12:35:03	28606/28606	---MCZ	200	added ('OK')	text/html	etag:W/%225cd0092d-6fbe%22	http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/dropify.html	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/dropify.html	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
12:35:03	998/998	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-3e6%22	http://www.urbanui.com/bogy/template/js/formpickers.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/formpickers.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
12:35:03	3619/3619	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-e23%22	http://www.urbanui.com/bogy/template/js/form-addons.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/form-addons.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
12:35:03	88608/88608	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-15a20%22	http://www.urbanui.com/bogy/template/images/carousel/banner_3.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/carousel/banner_3.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/carousel.html)
12:35:04	5043/5043	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-13b3%22	http://www.urbanui.com/bogy/template/js/x-editable.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/x-editable.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
12:35:04	108690/108690	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-1a892%22	http://www.urbanui.com/bogy/template/images/carousel/banner_11.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/carousel/banner_11.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/carousel.html)
12:35:04	110/110	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-6e%22	http://www.urbanui.com/bogy/template/js/dropzone.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/dropzone.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
12:35:05	1421/1421	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-58d%22	http://www.urbanui.com/bogy/template/js/form-repeater.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/form-repeater.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
12:35:05	3146/3146	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-c4a%22	http://www.urbanui.com/bogy/template/js/form-validation.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/form-validation.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/validation.html)
12:35:05	802/802	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-322%22	http://www.urbanui.com/bogy/template/js/bt-maxLength.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/bt-maxLength.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/validation.html)
12:35:06	1365/1365	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-555%22	http://www.urbanui.com/bogy/template/js/wizard.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/wizard.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/wizard.html)
12:35:06	15455/15455	---MCZ	200	added ('OK')	text/css	etag:W/%225bf27d21-3c5f%22	http://www.urbanui.com/bogy/template/vendors/summernote/dist/summernote-bs4.css	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/summernote/dist/summernote-bs4.css	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/text_editor.html)
12:35:09	44914/44914	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-af72%22	http://www.urbanui.com/bogy/template/vendors/tinymce/themes/modern/theme.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/tinymce/themes/modern/theme.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/text_editor.html)
12:35:09	6460/6460	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-193c%22	http://www.urbanui.com/bogy/template/js/editorDemo.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/editorDemo.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/text_editor.html)
12:35:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2012:35:11%20GMT	http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/lib/codemirror.css	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/lib/codemirror.css	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/code_editor.html)
12:35:12	102813/102813	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-1919d%22	http://www.urbanui.com/bogy/template/vendors/summernote/dist/summernote-bs4.min.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/summernote/dist/summernote-bs4.min.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/text_editor.html)
12:35:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2012:35:12%20GMT	http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/lib/codemirror.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/lib/codemirror.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/code_editor.html)
12:35:13	3681/3681	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-e61%22	http://www.urbanui.com/bogy/template/js/codeEditor.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/codeEditor.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/code_editor.html)
12:35:13	8010/8010	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-1f4a%22	http://www.urbanui.com/bogy/template/js/chart.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/chart.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/charts/chartjs.html)
12:35:14	4026/4026	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-fba%22	http://www.urbanui.com/bogy/template/js/morris.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/morris.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/charts/morris.html)
12:35:15	10218/10218	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-27ea%22	http://www.urbanui.com/bogy/template/js/flot-chart.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/flot-chart.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/charts/flot-chart.html)
12:35:16	5099/5099	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-13eb%22	http://www.urbanui.com/bogy/template/js/google-charts.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/google-charts.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/charts/google-charts.html)
12:35:17	1917/1917	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-77d%22	http://www.urbanui.com/bogy/template/js/sparkline.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/sparkline.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/charts/sparkline.html)
12:35:18	5764/5764	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-1684%22	http://www.urbanui.com/bogy/template/js/c3.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/c3.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/charts/c3.html)
12:35:19	4837/4837	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-12e5%22	http://www.urbanui.com/bogy/template/js/chartist.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/chartist.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/charts/chartist.html)
12:35:20	464400/464400	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-71610%22	http://www.urbanui.com/bogy/template/vendors/tinymce/tinymce.min.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/tinymce/tinymce.min.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/text_editor.html)
12:35:20	3408/3408	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-d50%22	http://www.urbanui.com/bogy/template/js/just-gage.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/just-gage.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/charts/justGage.html)
12:35:21	4891/4891	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-131b%22	http://www.urbanui.com/bogy/template/js/js-grid.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/js-grid.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/tables/js-grid.html)
12:35:23	372100/372100	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-5ad84%22	http://www.urbanui.com/bogy/template/vendors/ace-builds/src-min/ace.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/ace-builds/src-min/ace.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/code_editor.html)
12:35:23	3203/3203	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-c83%22	http://www.urbanui.com/bogy/template/js/jq.tablesort.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/jq.tablesort.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/tables/sortable-table.html)
12:35:23	21812/21812	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-5534%22	http://www.urbanui.com/bogy/template/js/db.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/db.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/tables/js-grid.html)
12:35:23	243/243	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-f3%22	http://www.urbanui.com/bogy/template/js/tablesorter.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/tablesorter.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/tables/sortable-table.html)
12:35:23	2457/2457	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-999%22	http://www.urbanui.com/bogy/template/js/alerts.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/alerts.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/popups.html)
12:35:24	914/914	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-392%22	http://www.urbanui.com/bogy/template/js/avgrund.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/avgrund.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/popups.html)
12:35:24	2476/2476	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-9ac%22	http://www.urbanui.com/bogy/template/js/toastDemo.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/toastDemo.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/notifications.html)
12:35:25	1877/1877	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-755%22	http://www.urbanui.com/bogy/template/js/desktop-notification.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/desktop-notification.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/notifications.html)
12:35:25	33688/33688	---MCZ	200	added ('OK')	text/css	etag:W/%225bf27d21-8398%22	http://www.urbanui.com/bogy/template/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/icons/flag-icons.html)
12:35:26	12958/12958	---MCZ	200	added ('OK')	text/css	etag:W/%225bf27d21-329e%22	http://www.urbanui.com/bogy/template/vendors/iconfonts/simple-line-icon/css/simple-line-icons.css	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/iconfonts/simple-line-icon/css/simple-line-icons.css	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/icons/simple-line-icon.html)
12:35:27	17484/17484	---MCZ	200	added ('OK')	text/css	etag:W/%225bf27d21-444c%22	http://www.urbanui.com/bogy/template/vendors/iconfonts/ti-icons/css/themify-icons.css	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/iconfonts/ti-icons/css/themify-icons.css	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/icons/themify.html)
12:35:27	174/174	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-ae%22	http://www.urbanui.com/bogy/template/js/mapeal.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/mapeal.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/maps/mapeal.html)
12:35:27	141789/141789	---M--	200	added ('OK')	text/javascript	date:Tue,%2006%20Aug%202019%2013:51:02%20GMT	https://www.gstatic.com/charts/loader.js	C:/Mes%20Sites%20Web/bogyui/www.gstatic.com/charts/loader.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/charts/google-charts.html)
12:35:28	3558/3558	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-de6%22	http://www.urbanui.com/bogy/template/js/mapeal_example_2.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/mapeal_example_2.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/maps/mapeal.html)
12:35:28	298432/298432	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-48dc0%22	http://www.urbanui.com/bogy/template/js/mapeal_example_1.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/mapeal_example_1.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/maps/mapeal.html)
12:35:29	4746/4746	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-128a%22	http://www.urbanui.com/bogy/template/js/maps.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/maps.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/maps/vector-map.html)
12:35:29	15628/15628	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-3d0c%22	http://www.urbanui.com/bogy/template/js/google-maps.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/google-maps.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/maps/google-maps.html)
12:35:30	14222/14222	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-378e%22	http://www.urbanui.com/bogy/template/images/faces/face13.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/faces/face13.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/samples/lock-screen.html)
12:35:31	9317/9317	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-2465%22	http://www.urbanui.com/bogy/template/images/faces/face16.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/faces/face16.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/samples/profile.html)
12:35:32	9230/9230	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-240e%22	http://www.urbanui.com/bogy/template/images/faces/face19.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/faces/face19.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/samples/profile.html)
12:35:32	168/168	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-a8%22	http://www.urbanui.com/bogy/template/js/profile-demo.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/profile-demo.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/samples/profile.html)
12:35:36	21243/21243	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-52fb%22	http://www.urbanui.com/bogy/template/images/samples/300x300/9.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/300x300/9.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/samples/news-grid.html)
12:35:38	30738/30738	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-7812%22	http://www.urbanui.com/bogy/template/images/samples/300x300/8.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/300x300/8.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/samples/news-grid.html)
12:35:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2012:35:40%20GMT	http://www.urbanui.com/bogy/template/demo/vertical-default-light/node_modules/owl-carousel-2/assets/owl.carousel.min.css	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/demo/vertical-default-light/node_modules/owl-carousel-2/assets/owl.carousel.min.d9.delayed	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/samples/pricing-table.html)
12:35:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2012:35:40%20GMT	http://www.urbanui.com/bogy/template/demo/vertical-default-light/node_modules/owl-carousel-2/assets/owl.theme.default.min.css	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/demo/vertical-default-light/node_modules/owl-carousel-2/assets/owl.theme.default.min.css	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/samples/pricing-table.html)
12:35:40	22933/22933	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-5995%22	http://www.urbanui.com/bogy/template/images/samples/300x300/6.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/300x300/6.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/samples/news-grid.html)
12:35:42	15195/15195	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-3b5b%22	http://www.urbanui.com/bogy/template/images/faces/face20.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/faces/face20.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/email.html)
12:35:43	14465/14465	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-3881%22	http://www.urbanui.com/bogy/template/images/faces/face25.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/faces/face25.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/email.html)
12:35:45	12433/12433	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-3091%22	http://www.urbanui.com/bogy/template/images/faces/face10.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/faces/face10.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/email.html)
12:35:46	13581/13581	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-350d%22	http://www.urbanui.com/bogy/template/images/faces/face23.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/faces/face23.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/email.html)
12:35:46	1840/1840	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-730%22	http://www.urbanui.com/bogy/template/js/calendar.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/calendar.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/calendar.html)
12:35:46	25842/25842	---MCZ	200	added ('OK')	text/css	etag:W/%225bf27d21-64f2%22	http://www.urbanui.com/bogy/template/vendors/lightgallery/css/lightgallery.css	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/lightgallery/css/lightgallery.css	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:35:51	138707/138707	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-21dd3%22	http://www.urbanui.com/bogy/template/images/samples/1280x768/5.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/1280x768/5.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/samples/profile.html)
12:36:04	244193/244193	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-3b9e1%22	http://www.urbanui.com/bogy/template/images/samples/1280x768/12.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/1280x768/12.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/samples/profile.html)
12:36:05	83895/83895	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-147b7%22	http://www.urbanui.com/bogy/template/images/samples/1280x768/3.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/1280x768/3.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:36:21	95424/95424	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-174c0%22	http://www.urbanui.com/bogy/template/images/samples/1280x768/7.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/1280x768/7.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:36:36	316673/316673	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-4d501%22	http://www.urbanui.com/bogy/template/images/samples/1280x768/1.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/1280x768/1.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:36:42	347801/347801	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-54e99%22	http://www.urbanui.com/bogy/template/images/samples/1280x768/2.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/1280x768/2.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:36:53	102431/102431	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-1901f%22	http://www.urbanui.com/bogy/template/images/samples/1280x768/9.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/1280x768/9.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:36:58	95609/95609	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-17579%22	http://www.urbanui.com/bogy/template/images/samples/1280x768/10.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/1280x768/10.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:36:58	340860/340860	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-5337c%22	http://www.urbanui.com/bogy/template/images/samples/1280x768/4.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/1280x768/4.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:36:58	230263/230263	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-38377%22	http://www.urbanui.com/bogy/template/images/samples/1280x768/8.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/1280x768/8.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:36:59	1754/1754	---M--	200	added ('OK')	image/png	etag:%225bf27d21-6da%22	http://www.urbanui.com/bogy/template/images/lightbox/play-button.png	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/lightbox/play-button.png	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
